district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,crime_count,avg_hotspot_score,avg_severity,cctv_count,latitude,longitude,crime_score,coverage_score,priority_score,priority,recommend_installation
536,Dharwad,5476,Kalghatgi,217691.0,Dastikoppa,602469,Ramanal,10,89.0,68.0,0.0,15.4043077,74.82261100000001,71.42857142857143,100,81.52,High,True
545,Mysuru,5570,Hunsur,219468.0,Aspathrekaval,618427,Ballenahalli,9,98.0,64.44444444444444,0.0,12.311612555555556,76.63063266666667,64.28571428571429,100,81.46,High,True
542,Kolar,5591,Kolar,218947.0,Muduvathi,621880,Settikothanur,10,88.0,66.0,0.0,12.886182400000001,78.04308610000001,71.42857142857143,100,80.97,High,True
542,Kolar,7002,Kolar Gold Field,218801.0,Hulkooru,622729,Doddakari,10,88.0,64.0,0.0,13.0611593,78.2233928,71.42857142857143,100,80.77,High,True
542,Kolar,5594,Mulbagal,219006.0,Mothakapalli,623181,Achampalli,9,96.0,64.44444444444444,0.0,12.873113111111111,78.15972466666668,64.28571428571429,100,80.76,High,True
527,Belagavi,5434,Athni,215660.0,Shankaratti,597313,Khavatkoppa,10,86.0,68.0,0.0,16.0965036,74.5035947,71.42857142857143,100,80.47,High,True
542,Kolar,5594,Mulbagal,218999.0,Gummakal,623119,Ramachandrapura,10,86.0,68.0,0.0,13.2432007,78.28995660000001,71.42857142857143,100,80.47,High,True
534,Dakshina Kannada,7104,Kadaba,217399.0,Yedamangala,617775,Yedamangala,9,93.0,71.11111111111111,0.0,12.723576999999999,75.17424311111111,64.28571428571429,100,80.38,High,True
542,Kolar,5591,Kolar,218937.0,Itharasanahalli,621962,Aralimaradahosahalli,10,84.0,74.0,0.0,12.984740500000001,78.3635391,71.42857142857143,100,80.37,High,True
538,Kalaburagi,5581,Afzalpur,273153.0,Nandaraga,620095,Diksanga (K),10,86.0,66.0,0.0,17.4092378,76.76134429999999,71.42857142857143,100,80.27,High,True
528,Ballari,7109,Kurugodu,216135.0,Sindhigeri,604880,Sindegeri,9,93.0,68.88888888888889,0.0,15.127426777777778,77.04581577777778,64.28571428571429,100,80.15,High,True
527,Belagavi,5442,Ramdurg,216063.0,Nandhihal,598323,Shirasapur,11,77.0,67.27272727272727,0.0,16.29699490909091,74.843024,78.57142857142857,100,80.11,High,True
532,Chikkamagaluru,7078,Ajjampura,216971.0,Baggavalli,609312,Baggavalli,8,100.0,72.5,0.0,12.116816125,76.340324,57.14285714285714,100,80.11,High,True
545,Mysuru,7098,Saraguru,219439.0,B.Matakere,619099,B. Matagere,11,77.0,65.45454545454545,0.0,12.300628454545455,76.64377481818181,78.57142857142857,100,79.92,High,True
527,Belagavi,5442,Ramdurg,216071.0,Udhapudi,598311,Venktapur,8,99.0,72.5,0.0,16.25233625,74.663158875,57.14285714285714,100,79.76,High,True
542,Kolar,5593,Bangarapet,218788.0,Balamande,622598,Chikkapannanndahalli,9,92.0,66.66666666666667,0.0,13.069382777777777,78.43650166666667,64.28571428571429,100,79.58,High,True
527,Belagavi,5441,Savadatti,216026.0,Shindogi,598273,Yakkeri,10,82.0,72.0,0.0,16.1124337,74.727862,71.42857142857143,100,79.47,High,True
545,Mysuru,5570,Hunsur,273316.0,Chikkabeechanahalli,618474,Haradanahalli,11,74.0,70.9090909090909,0.0,12.224817727272727,76.50502109090908,78.57142857142857,100,79.42,High,True
527,Belagavi,5439,Khanapur,215962.0,Hirehattiholi,597881,Hire-Hattiholi,8,98.0,72.5,0.0,15.946419375,74.886768875,57.14285714285714,100,79.41,High,True
527,Belagavi,7099,Mudalgi,215875.0,Munyal,597423,Kamaladinni,8,98.0,72.5,0.0,16.0009475,74.49581512500001,57.14285714285714,100,79.41,High,True
527,Belagavi,5437,Hukkeri,215912.0,Hosur,597614,Yarnal,11,75.0,65.45454545454545,0.0,16.152628363636364,74.42481990909091,78.57142857142857,100,79.22,High,True
538,Kalaburagi,5581,Afzalpur,217881.0,Mallabad,620125,Mallabad,9,90.0,68.88888888888889,0.0,17.384862,76.77891044444443,64.28571428571429,100,79.1,High,True
530,Vijayapura,5453,Muddebihal,216627.0,Yarazari,599612,Kandaganur,8,97.0,72.5,0.0,17.1825585,75.97217375,57.14285714285714,100,79.06,High,True
538,Kalaburagi,5583,Chincholi,273166.0,Kupanoor,620447,Kupnoor,9,91.0,64.44444444444444,0.0,17.328366111111112,76.82542811111111,64.28571428571429,100,79.01,High,True
542,Kolar,7002,Kolar Gold Field,218812.0,Marikuppam,622689,Baliganahalli,8,98.0,67.5,0.0,13.06003,78.245484375,57.14285714285714,100,78.91,High,True
545,Mysuru,5570,Hunsur,219485.0,Karanakuppe,618339,Vadlimanuganahalli,11,73.0,69.0909090909091,0.0,12.326846454545455,76.68742581818182,78.57142857142857,100,78.89,High,True
536,Dharwad,5473,Dharwad,217643.0,Kalakeri,602257,Kalakeri,10,83.0,62.0,0.0,15.4287533,75.0943416,71.42857142857143,100,78.82,High,True
527,Belagavi,5437,Hukkeri,215915.0,Kamatnur,597574,Gavanal,10,81.0,68.0,0.0,15.7040998,74.6574301,71.42857142857143,100,78.72,High,True
539,Hassan,5559,Hole Narsipur,218427.0,Nagaranahalli,617035,Maluganahalli,8,98.0,65.0,0.0,12.83659075,76.49362025,57.14285714285714,100,78.66,High,True
527,Belagavi,5442,Ramdurg,216056.0,Kandhapur,598304,Channatti,8,98.0,65.0,0.0,16.405523374999998,74.968640375,57.14285714285714,100,78.66,High,True
542,Kolar,7002,Kolar Gold Field,218810.0,Kysamballi,622796,Madivala-Majara Guttahalli,9,91.0,60.0,0.0,13.084967555555556,78.35528366666666,64.28571428571429,100,78.56,High,True
538,Kalaburagi,7087,Kalagi,217969.0,Heball,620616,Savathkhed,8,93.0,80.0,0.0,17.31547925,76.927876125,57.14285714285714,100,78.41,High,True
542,Kolar,5592,Malur,218967.0,Dinnahalli,622370,Palya,8,98.0,62.5,0.0,12.973328375,78.10352175,57.14285714285714,100,78.41,High,True
527,Belagavi,5437,Hukkeri,215911.0,Hospet,597618,Hospet,9,88.0,68.88888888888889,0.0,15.701952777777779,74.65504966666667,64.28571428571429,100,78.4,High,True
534,Dakshina Kannada,5562,Bantval,217234.0,Sajipamooda,617567,Sajipamuda,8,95.0,72.5,0.0,12.849761625,74.929180875,57.14285714285714,100,78.36,High,True
631,Bengaluru South,5605,Magadi,215573.0,Thaggikuppe,625928,Byalakere,9,85.0,75.55555555555556,0.0,12.655781777777777,77.18378144444445,64.28571428571429,100,78.02,High,True
542,Kolar,5590,Srinivaspur,219057.0,Lakshmisagara,621725,Yadarur,8,96.0,65.0,0.0,13.103074625,78.156679625,57.14285714285714,100,77.96,High,True
542,Kolar,5594,Mulbagal,218988.0,Agara,622860,Mandikal,8,95.0,67.5,0.0,13.1010585,78.373085875,57.14285714285714,100,77.86,High,True
527,Belagavi,5433,Chikodi,215822.0,Nagarmunoli,597237,Belagali,10,79.0,64.0,0.0,16.2782027,74.5661392,71.42857142857143,100,77.62,High,True
534,Dakshina Kannada,5563,Beltangadi,217285.0,Thannirupantha,617664,Thannirpantha,8,95.0,65.0,0.0,12.898053749999999,75.06800675,57.14285714285714,100,77.61,High,True
534,Dakshina Kannada,7198,Mulki,217301.0,Haleyangady,617437,Haleangady,7,98.0,82.85714285714286,0.0,12.898947714285715,74.98888657142857,50.0,100,77.59,High,True
527,Belagavi,5439,Khanapur,215951.0,Devalatti,597856,Devalatti,10,99.0,68.0,1.0,16.208340900000003,74.5499187,71.42857142857143,50,77.52,High,True
542,Kolar,5592,Malur,218985.0,Tekal,622426,Gopasandra,9,86.0,66.66666666666667,0.0,13.079979555555555,78.33454633333332,64.28571428571429,100,77.48,High,True
527,Belagavi,5435,Raybag,216089.0,Koligudda,597390,Koligudda,7,99.0,77.14285714285714,0.0,15.861420142857144,74.53374942857143,50.0,100,77.36,High,True
539,Hassan,5554,Belur,218301.0,Ghattadahalli,615311,Sanenahalli,8,92.0,72.5,0.0,13.037718125,75.813975,57.14285714285714,100,77.31,High,True
538,Kalaburagi,5585,Chittapur,217984.0,Petsheroro,620638,Pethsirur,9,86.0,64.44444444444444,0.0,13.558505444444444,77.14919944444445,64.28571428571429,100,77.26,High,True
548,Tumakuru,5536,Koratagere,220157.0,Agrahaara,611045,Baleveeranahalli,7,96.0,85.71428571428571,0.0,13.178875714285713,76.55256557142857,50.0,100,77.17,High,True
545,Mysuru,5569,Piriyapatna,219630.0,Malangi,618280,Abbalathi,7,100.0,71.42857142857143,0.0,12.258691714285716,76.60101171428572,50.0,100,77.14,High,True
527,Belagavi,5440,Bailahongala,215744.0,Hanabaratti,598031,Hoskoti,9,84.0,66.66666666666667,0.0,15.720525666666667,74.52388511111111,64.28571428571429,100,76.78,High,True
538,Kalaburagi,5582,Kalaburagi,218016.0,Melkunda B,620287,Melkunda (B),9,84.0,66.66666666666667,0.0,17.31085911111111,76.88695011111112,64.28571428571429,100,76.78,High,True
527,Belagavi,7105,Nippani,215779.0,Appachiwadi,597116,Mattiwade,10,74.0,72.0,0.0,16.2509069,74.4340537,71.42857142857143,100,76.67,High,True
545,Mysuru,5573,Heggadadevankote,219464.0,Nooralakuppe,619027,Machare,7,97.0,77.14285714285714,0.0,12.298117571428572,76.35106800000001,50.0,100,76.66,High,True
542,Kolar,7002,Kolar Gold Field,218812.0,Marikuppam,622685,Thongal,8,93.0,62.5,0.0,13.140063,78.255256,57.14285714285714,100,76.66,High,True
538,Kalaburagi,5580,Aland,217902.0,Kamalanagar,619992,Wagdhari,7,97.0,77.14285714285714,0.0,17.293326,76.9764667142857,50.0,100,76.66,High,True
542,Kolar,5592,Malur,218986.0,Thornahalli,622136,Hedaginabele,9,83.0,68.88888888888889,0.0,13.052693222222223,78.19500577777778,64.28571428571429,100,76.65,High,True
527,Belagavi,5434,Athni,215646.0,Malabad,597251,Bevanoor,9,84.0,62.22222222222222,0.0,16.07029588888889,74.52428522222222,64.28571428571429,100,76.34,High,True
542,Kolar,5594,Mulbagal,219009.0,Mustur,623060,M.Chamakalahalli,9,82.0,68.88888888888889,0.0,12.915610555555554,78.06313088888889,64.28571428571429,100,76.3,High,True
544,Mandya,5550,Mandya,219322.0,Baby,614347,Madveeranahalli,8,90.0,67.5,0.0,12.5475865,76.916529125,57.14285714285714,100,76.11,High,True
542,Kolar,7002,Kolar Gold Field,218819.0,Sundarapalya,622765,Sundrapalya,8,90.0,67.5,0.0,13.029904375,78.259931625,57.14285714285714,100,76.11,High,True
530,Vijayapura,7073,Talikoti,216619.0,Mukihal,599720,Nagur,7,97.0,71.42857142857143,0.0,16.82205942857143,75.73799957142857,50.0,100,76.09,High,True
527,Belagavi,5437,Hukkeri,215902.0,Borgal,597565,Amminbhavi,10,96.0,64.0,1.0,16.1906823,74.4555247,71.42857142857143,50,76.07,High,True
542,Kolar,5592,Malur,218975.0,Kondasettihalli,622378,Karangutta,8,90.0,65.0,0.0,13.0846825,78.1819275,57.14285714285714,100,75.86,High,True
545,Mysuru,5570,Hunsur,273322.0,Kiranguru,618381,Hindugodlu,8,89.0,67.5,0.0,12.290108875,75.9951575,57.14285714285714,100,75.76,High,True
527,Belagavi,5437,Hukkeri,215914.0,Islampur,597649,Biranholi,7,96.0,71.42857142857143,0.0,16.22450614285714,74.65866442857143,50.0,100,75.74,High,True
545,Mysuru,5574,Nanjangud,219607.0,Thayuru,619219,Eswaragowdanahalli,8,88.0,70.0,0.0,12.243632625,76.5701585,57.14285714285714,100,75.66,High,True
536,Dharwad,5473,Dharwad,217635.0,Devarhubbali,602280,Mallur,8,88.0,70.0,0.0,15.239747375,75.0149005,57.14285714285714,100,75.66,High,True
542,Kolar,5591,Kolar,218950.0,Settihalli,621807,Dhanamatanahalli,7,97.0,65.71428571428571,0.0,12.879205142857144,78.04646714285715,50.0,100,75.52,High,True
542,Kolar,5592,Malur,218969.0,Hasandahalli,622305,Obatti Agrahara,7,97.0,65.71428571428571,0.0,12.956205285714287,78.11988557142857,50.0,100,75.52,High,True
538,Kalaburagi,5585,Chittapur,217960.0,Bhagodi,620665,Kaddargi,8,89.0,65.0,0.0,16.28829075,76.6778285,57.14285714285714,100,75.51,High,True
527,Belagavi,5435,Raybag,216091.0,Mekhali,597366,Mekhali,8,86.0,75.0,0.0,16.16777625,74.776565875,57.14285714285714,100,75.46,High,True
545,Mysuru,5570,Hunsur,219490.0,Maradur,618412,Maraduru,8,88.0,67.5,0.0,12.60236925,76.525751875,57.14285714285714,100,75.41,High,True
534,Dakshina Kannada,5562,Bantval,217205.0,Chennaithodi,617537,Kudambettu,8,87.0,70.0,0.0,12.868995875,74.99637925,57.14285714285714,100,75.31,High,True
536,Dharwad,5474,Navalgund,217747.0,Morab,602331,Morab,7,93.0,77.14285714285714,0.0,15.421680285714286,75.36765285714286,50.0,100,75.26,High,True
534,Dakshina Kannada,5565,Sulya,217388.0,Kanaka Majalu,617761,Kanaka Majalu,7,97.0,62.857142857142854,0.0,12.595268142857142,75.30807485714286,50.0,100,75.24,High,True
527,Belagavi,5436,Gokak,215854.0,Gujanal,597473,Musalamari,8,88.0,65.0,0.0,15.829074875,74.6908995,57.14285714285714,100,75.16,High,True
534,Dakshina Kannada,7197,Ullala,217224.0,Naringana,617564,Naringana,9,80.0,64.44444444444444,0.0,12.649658555555554,75.09562188888889,64.28571428571429,100,75.16,High,True
542,Kolar,5590,Srinivaspur,219045.0,Addagal,621420,Diguvapalli,7,91.0,82.85714285714286,0.0,13.252052428571428,78.20991771428571,50.0,100,75.14,High,True
534,Dakshina Kannada,5562,Bantval,217223.0,Narikombu,617569,Shambhoor,9,78.0,71.11111111111111,0.0,12.629951444444444,74.987391,64.28571428571429,100,75.13,High,True
527,Belagavi,5437,Hukkeri,215907.0,Hanchinal,597580,Hanchinal,9,78.0,71.11111111111111,0.0,15.924319777777779,74.79443833333333,64.28571428571429,100,75.13,High,True
545,Mysuru,5572,Mysuru,219536.0,Dhanagalli,618736,Halalu,10,91.0,72.0,1.0,12.1537728,76.4709971,71.42857142857143,50,75.12,High,True
527,Belagavi,5439,Khanapur,215945.0,Baragaon,597860,Bhandargali,6,98.0,86.66666666666667,0.0,15.8574075,74.64126966666667,42.857142857142854,100,75.11,High,True
542,Kolar,7002,Kolar Gold Field,218814.0,N.G.Hulkooru,622785,Jadamakanhalli,7,95.0,68.57142857142857,0.0,13.043017571428573,78.41781571428571,50.0,100,75.11,High,True
545,Mysuru,5569,Piriyapatna,219633.0,Ramanathatunga,618218,Sanyasipura,10,70.0,70.0,0.0,12.6592626,76.4449976,71.42857142857143,100,75.07,High,True
527,Belagavi,5437,Hukkeri,215917.0,Karaguppi,597660,Yallapur,10,71.0,66.0,0.0,16.225558200000002,74.4159033,71.42857142857143,100,75.02,High,True
542,Kolar,5594,Mulbagal,219010.0,Nangli,623084,Kerasamangala,8,86.0,70.0,0.0,13.04798125,78.31618475,57.14285714285714,100,74.96,Medium,True
527,Belagavi,5440,Bailahongala,215742.0,Govankoppa,598152,Gudikatti,7,94.0,68.57142857142857,0.0,15.956620857142857,74.50577128571429,50.0,100,74.76,Medium,True
527,Belagavi,7099,Mudalgi,215844.0,Avaradi,597512,Venkatapur,7,93.0,71.42857142857143,0.0,15.893358571428573,74.65328214285715,50.0,100,74.69,Medium,True
545,Mysuru,5575,Tirumakudal - Narsipur,219655.0,Kolathuru,619357,Seegodipura,8,87.0,62.5,0.0,12.465984,76.442281,57.14285714285714,100,74.56,Medium,True
545,Mysuru,5570,Hunsur,273319.0,Husenpura,618441,Gerasanahalli,7,95.0,62.857142857142854,0.0,12.172787285714287,76.46278842857143,50.0,100,74.54,Medium,True
545,Mysuru,7098,Saraguru,273307.0,Kothegala,618994,Halasur,7,94.0,65.71428571428571,0.0,12.190335857142857,76.99941328571428,50.0,100,74.47,Medium,True
533,Chitradurga,5507,Hosdurga,217174.0,Madadakere,605919,Hanumanahalli,7,94.0,65.71428571428571,0.0,14.082375285714287,76.28446771428571,50.0,100,74.47,Medium,True
538,Kalaburagi,5583,Chincholi,273164.0,Garampalli,620413,Hudadhalli,6,98.0,80.0,0.0,17.198803333333334,77.01154516666666,42.857142857142854,100,74.44,Medium,True
544,Mandya,5548,Pandavapura,219401.0,Hiremarali,614181,Hiremarali,7,93.0,68.57142857142857,0.0,12.663666857142857,76.65482242857142,50.0,100,74.41,Medium,True
527,Belagavi,7043,Kittur,215728.0,Avaradi,598099,Awaradi,7,93.0,68.57142857142857,0.0,15.815808285714285,74.77585528571429,50.0,100,74.41,Medium,True
545,Mysuru,5570,Hunsur,219478.0,Gavadagere,618305,Gavadagere,8,83.0,75.0,0.0,12.585352125,76.469718,57.14285714285714,100,74.41,Medium,True
536,Dharwad,5477,Kundgol,217725.0,Kalas,602572,Kalas,9,98.0,68.88888888888889,1.0,15.394295555555557,75.10357944444445,64.28571428571429,50,74.4,Medium,True
545,Mysuru,5571,Krishnarajanagara,219512.0,Hosaagrahara,618579,Bommenahalli,9,77.0,66.66666666666667,0.0,12.222767333333334,76.312607,64.28571428571429,100,74.33,Medium,True
545,Mysuru,5570,Hunsur,219478.0,Gavadagere,618323,Hulyala,8,87.0,60.0,0.0,12.12040825,76.7584335,57.14285714285714,100,74.31,Medium,True
538,Kalaburagi,5583,Chincholi,217956.0,Venktapur,620371,Buragadoddi,7,91.0,74.28571428571429,0.0,17.355622142857143,76.71213071428572,50.0,100,74.28,Medium,True
542,Kolar,5592,Malur,218964.0,Chickkakuntur,622422,Doddamale,7,95.0,60.0,0.0,13.084589285714285,78.17180342857144,50.0,100,74.25,Medium,True
542,Kolar,5590,Srinivaspur,219051.0,Hodali,621600,Kotraguli,7,90.0,77.14285714285714,0.0,13.462119571428572,78.35097499999999,50.0,100,74.21,Medium,True
542,Kolar,5590,Srinivaspur,219060.0,Muttakapali,621695,Gijiganahalli,9,76.0,68.88888888888889,0.0,13.091435111111112,78.17829288888889,64.28571428571429,100,74.2,Medium,True
548,Tumakuru,5537,Tumakuru,220353.0,Ballagere,611505,Yeladahalli,6,100.0,70.0,0.0,13.305434499999999,77.14166949999999,42.857142857142854,100,74.14,Medium,True
538,Kalaburagi,7088,Shahabad,217970.0,Hongountta,620659,Kadhalli,9,77.0,64.44444444444444,0.0,17.274148222222223,77.0232398888889,64.28571428571429,100,74.11,Medium,True
539,Hassan,5560,Channarayapatna,218334.0,Bekka,617379,Bekkadamanikere,6,98.0,76.66666666666667,0.0,13.000154333333334,76.11346716666667,42.857142857142854,100,74.11,Medium,True
536,Dharwad,5476,Kalghatgi,217700.0,Hirehonnihalli,602455,Hirehonnihalli,9,77.0,64.44444444444444,0.0,15.399874555555556,75.08642411111111,64.28571428571429,100,74.11,Medium,True
538,Kalaburagi,7090,Kamalapur,218017.0,Nagoor,620228,Harkanchi,8,85.0,65.0,0.0,17.185860375,76.840360875,57.14285714285714,100,74.11,Medium,True
542,Kolar,5594,Mulbagal,218990.0,Amblikal,622984,Bevahalli,7,92.0,68.57142857142857,0.0,13.096525285714288,78.30996214285713,50.0,100,74.06,Medium,True
534,Dakshina Kannada,7198,Mulki,273289.0,Athikari Bettu,617431,Shimanthur,8,82.0,75.0,0.0,12.765805125,75.218272625,57.14285714285714,100,74.06,Medium,True
538,Kalaburagi,5585,Chittapur,273168.0,Dhongaon,620681,Dongaon,7,91.0,71.42857142857143,0.0,17.137212142857145,76.98848128571429,50.0,100,73.99,Medium,True
532,Chikkamagaluru,5530,Chikkamagaluru,216826.0,Moogthihalli,609739,Mathavara,7,91.0,71.42857142857143,0.0,12.127074285714286,76.31739571428571,50.0,100,73.99,Medium,True
527,Belagavi,5439,Khanapur,215948.0,Bhurunaki,598005,Bhuranaki,9,96.0,71.11111111111111,1.0,16.12350888888889,74.55926811111111,64.28571428571429,50,73.93,Medium,True
542,Kolar,7002,Kolar Gold Field,218806.0,Kammasandra,622743,Nagisettihalli,6,100.0,66.66666666666667,0.0,13.010759833333333,78.35136433333334,42.857142857142854,100,73.81,Medium,True
537,Gadag,7082,Gajendragad,217825.0,Kuntoji,601980,Goudageri,6,96.0,80.0,0.0,15.059401166666667,75.26830333333334,42.857142857142854,100,73.74,Medium,True
537,Gadag,5471,Shirahatti,217853.0,Konchigeri,602118,Konchigeri,8,85.0,60.0,0.0,15.424142,75.249948,57.14285714285714,100,73.61,Medium,True
529,Bidar,5458,Homnabad,272861.0,Jalasangi,600271,Warwatti (K),7,93.0,60.0,0.0,17.912026,77.5281837142857,50.0,100,73.55,Medium,True
548,Tumakuru,5534,Pavagada,220286.0,Virupasamudra,610664,Kanakapura,6,99.0,66.66666666666667,0.0,12.900171666666665,76.95065,42.857142857142854,100,73.46,Medium,True
538,Kalaburagi,5584,Sedam,218072.0,Lingampalli,620562,Kadlapur,8,81.0,72.5,0.0,17.23995,76.895846,57.14285714285714,100,73.46,Medium,True
545,Mysuru,5574,Nanjangud,219599.0,Naviluru,619266,Surahalli,7,91.0,65.71428571428571,0.0,12.801683857142859,76.91225171428572,50.0,100,73.42,Medium,True
542,Kolar,5593,Bangarapet,218803.0,Inora Hosahalli,622487,Byadabele,8,83.0,65.0,0.0,13.154142,78.249582625,57.14285714285714,100,73.41,Medium,True
