station_id,station_name,longitude,latitude
156.0,Bommanahalli PS,77.6249800003253,12.9106199997205
404.0,Brahmapur PS,76.8378589999124,17.3384080003502
722.0,Brahmavar PS,74.7441369998107,13.4382470001217
2.0,Bruceept PS,76.926339999684,15.1381910002788
323.0,Byadagi PS,75.4948080001569,14.6801820003097
99.0,Byappanahalli PS,77.6568733672614,12.99146656405
165.0,Byatarayanapura PS,77.5401247181361,12.9513964930184
653.0,Bylakuppe PS,75.9974277780029,12.4271888886405
714.0,Byndoor PS,74.6265130000824,13.8670959995934
543.0,Chadachan PS,75.6683199996572,17.3112060003243
280.0,Challakere PS,76.6485999996673,14.3146999999861
552.0,Chamarajanagar East PS,76.9627490003615,11.9350219996238
553.0,Chamarajanagar Rural PS,76.9298200003305,11.9260970003251
557.0,Chamarajanagar Town PS,76.9366230000653,11.9271530000275
554.0,Chamarajanagar Women PS,76.9629229997826,11.9362010002533
159.0,Chamarajpet PS,77.5670263999736,12.9605426996297
166.0,Chandra Layout PS,77.5283954172681,12.9588991588048
863.0,Chandrashekarpura PS,76.8819304300341,13.1512179863433
307.0,Channagiri PS,75.928854000104,14.0230850000163
146.0,Channammanakere Achu Kattu PS,77.560604590239,12.9301162396181
228.0,Channapatna East PS,77.2168790004333,12.6640080000007
229.0,Channapatna Rural PS,77.2166819996141,12.6636369996537
230.0,Channapatna Town PS,77.200354000457,12.6538640002458
585.0,Channarayapatna Rural PS,76.3900000001754,12.9000000004353
586.0,Channarayapatna Town PS,76.389544999876,12.9033170000014
277.0,Chelur PS,76.906944444205,13.4416666667111
187.0,Chelur PS,78.0968730090421,13.7091713200414
,Chennarayapatana PS,77.7997076304884,13.2897686543849
671.0,Chickmagalur Rural PS,75.7974440002195,13.3260769997201
674.0,Chickmagalur Town PS,75.7754240002408,13.3205419999874
318.0,Chigateri PS,76.0746450002932,14.7922849999844
180.0,Chikkaballapura CEN Crime PS,77.7297249997124,13.4403560004129
177.0,Chikkaballapura Rural PS,77.7296819999364,13.4360050000193
176.0,Chikkaballapura Town PS,77.7238969999589,13.4377180003861
178.0,Chikkaballapura Women PS,77.7238969999589,13.4377180003861
290.0,Chikkajajur PS,76.1397000001606,14.1275000000201
126.0,Chikkajala PS,77.6332139995524,13.1732849997572
231.0,Chikkamagalur Women PS,75.775461542016,13.3206493591515
248.0,Chikkanayakanahalli PS,76.6191166667985,13.4095833334318
485.0,Chikkodi PS,74.5767259995559,16.4240310000308
394.0,Chincholi PS,77.4197730558149,17.4600805559727
359.0,Chintaki PS,77.5467750003733,18.268915000167
878.0,Chinthamani Rural PS,78.05344842821,13.4009020896407
188.0,Chinthamani TownPS,78.0537919099131,13.4011696510521
380.0,Chitaguppa PS,77.2112289995365,17.6922999999829
288.0,Chitradurga Extension PS,76.4132099997115,14.2284400003598
287.0,Chitradurga Kote PS,76.3874000004641,14.217500000258
285.0,Chitradurga Rural PS,76.4038999998647,14.2360000003353
831.0,Chitradurga Town PS,76.4036630002954,14.2240100001111
289.0,Chitradurga Women PS,76.4132099997115,14.2284400003598
291.0,Chitrahalli Gate PS,76.2724089996065,14.0958519999375
743.0,Chittakula PS,74.1330780000296,14.8543229998097
416.0,Chittapura PS,77.0835502003528,17.1194793002674
13.0,Chittavadagi PS,76.3884730002258,15.1259780002526
839.0,Chowka PS,76.8374040001368,17.3379090000034
160.0,City Market PS,77.5761266577661,12.964957672278
104.0,Commercial Street PS,77.6064306996423,12.9820757996245
161.0,Cottonpet PS,77.5700979326779,12.9680170243514
1.0,Cowlbazar PS,76.9029290003413,15.1377060002966
84.0,Cubbon Park PS,77.5979641429556,12.9800298427157
888.0,DK Women PS,75.1980541157694,12.7645569812923
736.0,Dandeli Rural PS,74.6211739995369,15.2575050002759
737.0,Dandeli Town PS,74.6211109997959,15.2574919997879
268.0,Dandinashivara PS,76.711799999877,13.2538000002059
297.0,Davanagere Extention PS,75.9198360004108,14.4648180001195
304.0,Davanagere RMC Yard PS,75.9358709999474,14.4597660003841
309.0,Davanagere Rural PS,75.9206479996524,14.4507960001913
300.0,Davangere Women PS,75.9201730004233,14.4651259995522
45.0,Devadurga PS,76.9287049998064,16.4150025003166
388.0,Devalagangapur PS,76.5430970003937,17.2072069999576
127.0,Devanahalli PS,77.7123860001372,13.2454360002925
548.0,Devara Hipparagi PS,76.0631700000159,16.817805000211
437.0,Devaraja PS,76.6494189999812,12.3128230003215
95.0,Devarajeevanahalli PS,77.6103367001824,13.0093318996255
363.0,Dhannura PS,77.338002999975,17.9584419999459
700.0,Dharmasthala PS,75.384191922713,12.9529425848431
504.0,Dharwad Rural PS,74.9879009494425,15.4718184459285
342.0,Dharwad Sub Urban PS,74.9978580000498,15.4645530001277
343.0,Dharwad Town PS,75.0112029995962,15.4588490003728
507.0,Dharwad Women PS,74.9920058908383,15.471329473365
193.0,Dibburahalli PS,77.8935880873353,13.5673695243896
846.0,Dobbespet PS,77.2422319998178,13.2307609999756
889.0,Doddaballapura Rural PS,77.5379453294057,13.3084134580554
877.0,Doddaballapura Town PS,77.5446304954841,13.3086500744019
804.0,Doddabelavangala PS,77.4228263001837,13.2882285996995
755.0,Doddapete PS,75.56659799993,13.9305049996446
482.0,Doddawad PS,74.9596999995475,15.6790689999975
579.0,Dudda PS,76.2048329998239,13.0862719996496
150.0,Electronic City PS,77.6630639999462,12.8400089995489
414.0,Ferhatabad PS,76.7933388003142,17.1715072995919
46.0,Gabbur PS,77.1609118001156,16.2960855001534
518.0,Gadag Rural PS,75.635170000408,15.4344020000632
520.0,Gadag Town PS,75.6327235381656,15.4297675788183
521.0,Gadag Women PS,75.6327235381656,15.4297675788183
24.0,Gadiganur PS,76.5887689997062,15.2263190003763
525.0,Gajendragad PS,75.967010000407,15.7359199997003
570.0,Gandasi PS,76.3046730001944,13.1557859996249
538.0,Gandhi Chowk PS,75.7150299995963,16.8288199998895
369.0,Gandhi Gunj PS,77.5141620002487,17.9100559995814
303.0,Gandhi Nagar PS,75.9203209997948,14.4763269999813
3.0,Gandhinagar PS,76.9310599996091,15.1453570003326
118.0,Gangammagudi PS,77.5299849997112,13.0721550001859
31.0,Gangavathi Rural PS,76.5297200001054,15.4261110001564
34.0,Gangavathi Town PS,76.5301870003278,15.4258829997704
715.0,Gangolli PS,74.6603749995651,13.6867200001321
505.0,Garag PS,74.9293330000009,15.5701110004214
354.0,Ghantikeri PS,75.1418870001519,15.341193000208
496.0,Ghataprabha PS,74.7657475336946,16.2365737446017
148.0,Girinagar PS,77.5438999998846,12.9360000002911
422.0,Gogi PS,76.7461249996775,16.7330159996719
491.0,Gokak Rural PS,74.8103599997942,16.1626710003463
492.0,Gokak Town PS,74.8209419994804,16.1678099999201
734.0,Gokarna PS,74.3222760003263,14.5396930000536
347.0,Gokul Road PS,75.1143060001498,15.3508060001786
541.0,Golgumbaz PS,75.7387199997101,16.8263799996802
677.0,Gonibeedu PS,75.7080730000623,13.0999209996949
608.0,Gonikoppa PS,75.9230444487975,12.1855877517853
580.0,Goruru PS,76.0616409997433,12.8184319997021
221.0,Gownapalli PS,78.2256250002043,13.5112280003705
182.0,Gowribidanur Rural PS,77.5083690000106,13.6014019995754
181.0,Gowribidanur Town PS,77.5199157620995,13.6082518915949
278.0,Gubbi PS,76.9485350002891,13.3093888890137
506.0,Gudageri PS,75.3628449997187,15.1214899997718
27.0,Gudekota PS,76.62823899992,14.8323320000539
184.0,Gudibande PS,77.7068009999156,13.6705449998318
456.0,Guledagudda PS,75.7741300002249,16.0482199997634
210.0,Gulpet PS,78.1309520001212,13.1456700002333
559.0,Gundlupete PS,76.6847459996543,11.8110330003526
423.0,Gurmitkal PS,77.3894290002896,16.8655020004296
325.0,Guttal PS,75.630240999627,14.8398809998005
784.0,H.A.L. PS,77.6828550001031,12.9550059996707
647.0,H.D. Kote PS,76.3317611107035,12.0901805560091
153.0,H.S.R.Layout PS,77.6513889997284,12.9201510003798
310.0,Hadadi PS,75.8944169997106,14.3699169995911
19.0,Hadagali PS,75.9357679997858,15.0184379998042
17.0,Hagaribommanahalli PS,76.209130999782,15.0535769998729
332.0,Halageri PS,75.605668999609,14.5534670003211
615.0,Halagur PS,77.2283610003245,12.4274999996901
100.0,Halasur PS,77.6253330610102,12.9748128797954
87.0,Halasurgate PS,77.5867767998637,12.9679059997634
319.0,Halavagilu PS,75.7805800000363,14.7102760001283
574.0,Halebeedu PS,75.9937850001458,13.2173030000005
739.0,Haliyal PS,74.7671360001228,15.3294970004142
383.0,Hallikhed PS,77.2644129999467,17.8516670000843
590.0,Hallymysore PS,76.2580410001234,12.6584609997983
337.0,Hanagal PS,75.1247060000977,14.7721040004333
249.0,Handanakere PS,76.4472850003111,13.502821000084
329.0,Hansabhavi PS,75.3687599995934,14.5699749998053
35.0,Hanumasagar PS,76.0476199999866,15.8727720001468
853.0,Hanumathanagar PS,77.5614549998024,12.9362359996876
561.0,Hanur PS,77.3007600002552,12.0883450002992
320.0,Harapanahalli PS,75.9866429998442,14.7891170004191
312.0,Harihara Rural PS,75.812918000103,14.5355449996388
313.0,Harihara Town PS,75.8068689999274,14.5147499995849
679.0,Hariharapura PS,75.2992001700748,13.5195112306431
232.0,Harohalli PS,77.4696739995781,12.6815559997464
477.0,Harugeri PS,74.9494329003037,16.5158556999823
575.0,Hassan City PS,76.1005729998768,13.0030179998449
576.0,Hassan Extention PS,76.1135919995414,13.0069439995986
581.0,Hassan Rural PS,76.1062630001699,13.0109769997524
577.0,Hassan Women PS,76.1076099996677,13.002819999748
7.0,Hatcholli PS,76.9873140001969,15.7909469995702
326.0,Haveri Rural PS,75.3881609995463,14.7839199996476
328.0,Haveri Town PS,75.3965820004141,14.7930349998798
327.0,Haveri Women PS,75.3887480001682,14.7840319996163
794.0,Hebbagodi PS,77.6799321002329,12.8263711001822
124.0,Hebbal PS,77.5896609998677,13.0383900002421
448.0,Hebbal PS,76.6161044153904,12.3532704229885
842.0,HebburuPS,77.0317710000826,13.1509749997908
711.0,Hebri PS,74.9899239999226,13.458648000026
96.0,Hennur PS,77.6457466922352,13.024142138905
90.0,High Grounds PS,77.5927664453475,12.9899573531302
20.0,Hirehadagali PS,75.8313969997665,14.9282249999518
330.0,Hirekerur PS,75.3929320000379,14.4559809996898
723.0,Hiriadka PS,74.8561909434317,13.3492432912263
587.0,Hirisave PS,76.5511509995422,12.9439070001803
293.0,Hiriyur Rural PS,76.6109350001849,13.9593267003771
294.0,Hiriyur Town PS,76.6145000001013,13.9447000004285
360.0,Hokrana PS,77.3288899995648,18.3845760000993
292.0,Holalkere PS,76.1847129998134,14.0412599996055
766.0,Holehonnur PS,75.6856030002738,13.9887709998518
591.0,Holenarasipura Rural PS,76.2474069995406,12.780772999597
592.0,Holenarasipura Town PS,76.2464179997268,12.7832569995883
315.0,Honnali PS,75.6573340002608,14.2341700000317
251.0,Honnavalli PS,76.3882049997656,13.3328300003482
732.0,Honnavara PS,74.4510629998072,14.2818950002046
545.0,Hortti PS,75.7849000003357,17.1179000003296
295.0,Hosadurga PS,76.2822600001276,13.7979500003097
29.0,Hosahalli PS,76.4664640000314,14.6486680000664
845.0,Hosahalli PS,77.4610749998091,13.4392470002062
796.0,Hosakote PS,77.7804413997902,13.070119099763
765.0,Hosamane PS,75.7037940002304,13.8520249998223
780.0,Hosanagara PS,75.0657980001672,13.9158099997433
14.0,Hospet Rural PS,76.3873469999333,15.2748960003868
12.0,Hospet Town PS,76.3884730002556,15.2739760001909
872.0,Hospete extension PS,76.378147810104,15.2613173836515
508.0,Hubballi Rural PS,75.1596939999173,15.3508059998508
348.0,Hubballi SubUrban PS,75.1392599995464,15.3506379996766
355.0,Hubballi Town PS,75.1430040002625,15.3451650000085
884.0,Hubballi-Dharwad Women PS,74.9978657782474,15.4643876456711
493.0,Hukkeri PS,74.6051999999479,16.237519999851
855.0,Hulimavu PS,77.6000710004058,12.8766460003129
250.0,Huliyar PS,76.538450999737,13.5830499995931
266.0,Huliyurdurga PS,77.0346219997046,12.8247299995681
662.0,Hullahalli PS,76.5565750000767,12.0973055558715
379.0,Hulsoor PS,77.0059150002993,18.0199279999518
384.0,Humnabad PS,77.1235000003846,17.772094999952
462.0,Hungunda PS,76.0603622998149,16.0666995998932
424.0,Hunsagi PS,76.5285199997087,16.4563410002557
650.0,Hunusur Rural PS,76.2940972218105,12.3074194444243
651.0,Hunusur Town PS,76.2904972221703,12.3052972219234
48.0,Hutti PS,76.6555622002157,16.1945603996517
60.0,Idapanur PS,77.4621637999182,16.0042257997102
233.0,Ijoor PS,77.2851500001297,12.7297699997983
463.0,Ilakal PS,76.1116999999779,15.9656960002354
829.0,Imangala PS,76.5342669999315,14.095090000349
546.0,Indi PS,75.9542200001002,17.1769099999228
101.0,Indiranagar PS,77.638280000055,12.9829857001463
21.0,Itagi PS,76.0924009996279,14.9527650003999
121.0,J.C. NagarPS,77.5935739997935,13.0055789999663
167.0,Jagajeevanram Nagar PS,77.5550759389811,12.964081607397
322.0,Jagalur PS,76.3374900000845,14.5133499999051
120.0,Jalahalli PS,77.5495399998899,13.0486679996027
542.0,Jalanagar PS,75.7265999997033,16.8068000003312
47.0,Jalhalli PS,76.7834533840468,16.3651088137999
467.0,Jamakhandi Rural PS,75.2804450001517,16.5094629996778
468.0,Jamakhandi Town PS,75.2806300003701,16.5105400002348
373.0,Janwada PS,77.4810010001977,18.0035499998352
571.0,Javagal PS,76.0567989997259,13.3020599997157
449.0,Jayalakshmipuram PS,76.6129925631637,12.3236901559182
136.0,Jayanagar PS,77.5813879997279,12.9285749996732
758.0,Jayanagar PS,75.5757700004611,13.9384369996585
864.0,Jayanagara PS,77.1198497923468,13.3174263965002
137.0,Jayaprakash Nagar PS,77.5876000003785,12.9118000000068
680.0,Jayapura PS,75.3737359999141,13.4033030000002
657.0,Jayapura PS,76.5552666667382,12.2047055562172
102.0,Jeevan Bheemanagar PS,77.6553852996563,12.9676990004541
793.0,Jigani PS,77.6392150996301,12.7824606995826
168.0,Jnanabharathi PS,77.5002666799548,12.9505529290118
774.0,Joga PS,74.8146309997162,14.2094619996891
740.0,Joida PS,74.4898160003991,15.1629819996032
252.0,K.B. Cross PS,76.6400769999736,13.3089089997333
616.0,K.M. Doddi PS,77.035163999984,12.4893079996013
655.0,K.R. Nagar PS,76.3805666671765,12.4355861106706
633.0,K.R. Pet Rural PS,76.4883279999052,12.6593889999904
634.0,K.R. Pet Town PS,76.4882890000802,12.6592419997099
787.0,K.R. Puram PS,77.693286999959,13.0090160001236
642.0,K.R. Sagar PS,76.572416999823,12.4057780002984
298.0,K.T.J Nagar PS,75.9246790004481,14.4540969997243
885.0,Kadaba PS,75.4680383741898,12.7422581894222
744.0,Kadra PS,74.3455279000391,14.9056865004334
788.0,Kadugodi PS,77.7578210000384,12.9954149997581
97.0,Kadugondana Halli PS,77.6274595998832,13.0250519004078
688.0,Kadur PS,76.0117877802284,13.555317508155
473.0,Kagawad PS,74.7167199998821,16.6959899998383
234.0,Kaggalipura PS,77.5100820000121,12.7995459998704
324.0,Kaginele PS,75.3579259998295,14.6914570001779
71.0,Kakati PS,74.5275059997213,15.9298600000182
892.0,Kalaburagi City CENCrime PS,76.8369449553139,17.3273591040282
891.0,Kalaburagi City Women PS,76.8362764857443,17.3264374109789
405.0,Kalaburagi Women PS,76.8367300003187,17.3281260002712
459.0,Kaladagi PS,75.4973190001042,16.206481999764
509.0,Kalaghatagi PS,74.9689389997879,15.1748239995643
682.0,Kalasa PS,75.3589819998389,13.2414499995656
162.0,Kalasipalya PS,77.5773576933696,12.9573704167974
549.0,Kalkeri PS,76.3080699995779,16.671079999701
276.0,Kallambella PS,76.9370479998021,13.6398120002565
172.0,Kamakshipalya PS,77.5320189022735,12.9822236602558
367.0,Kamalanagar PS,77.1776990000195,18.2358999998793
879.0,Kamalapur PS,76.9877231125126,17.5807971223409
16.0,Kamalapur PS,76.478884000259,15.3029210002127
349.0,Kamaripeth PS,75.1367809996668,15.3446010003017
196.0,Kamasamudram PS,78.1959899995622,12.8632300000266
15.0,Kampli PS,76.5991309997471,15.4061029998115
32.0,Kanakagiri PS,76.4237390000924,15.5723569997622
235.0,Kanakapura Rural PS,77.4244669999111,12.5543489999296
236.0,Kanakapura Town PS,77.4226379999284,12.5466869996491
821.0,Kankanady Town PS,74.8726400000404,12.8698300002255
707.0,Kapu PS,74.7482400004314,13.2284669997503
33.0,Karatagi PS,76.6579839996317,15.6005919997517
773.0,Kargal PS,74.8148469996487,14.1900539997174
712.0,Karkala Rural PS,74.9811789996669,13.2227949998185
713.0,Karkala Town PS,74.9811789996669,13.2227949998185
746.0,Karwar Rural PS,74.1289719996781,14.8085980001772
747.0,Karwar Town PS,74.1282251996878,14.8083933997968
356.0,Kasabapeth PS,75.1331909999777,15.3370160000167
499.0,Katkol PS,75.136056000175,15.9854119995746
809.0,Kavoor PS,74.8493489999597,12.9242290000163
426.0,Kembhavi PS,76.5323860003148,16.647738999663
173.0,Kempapura Agrahara PS,77.5615773208425,12.9725125392007
147.0,Kempegowda Nagar PS,77.5631800000979,12.9491600000604
189.0,Kencharlahalli PS,78.0673460001327,13.5223000000191
169.0,Kengeri PS,77.4815711889913,12.9104775156184
626.0,Keragodu PS,76.9170280004013,12.6428610000569
457.0,Kerur PS,75.5476549998461,16.0148040000359
350.0,Keshavapur PS,75.1624750001726,15.360279000391
618.0,Kesthur PS,77.0607779999788,12.6916940003488
488.0,Khadakalat PS,74.470870000113,16.445990000007
74.0,Khadebazar PS,74.5107350003864,15.8623789997161
480.0,Khanapur PS,74.5055582233609,15.6363011796796
364.0,Khataka Chincholi PS,77.2040699999815,17.8966649996622
635.0,Kikkeri PS,76.4229170001883,12.7687169998611
622.0,Kirugavalu PS,76.9451390003695,12.3584720001596
483.0,Kittur PS,74.7880261093551,15.5998461090257
597.0,Kodagu Women PS,75.7404800003983,12.4209299997027
425.0,Kodekal PS,76.4065669999787,16.3539170000801
131.0,Kodigehalli PS,77.5740659996586,13.0621039996126
256.0,Kodigenahalli PS,77.3855400004463,13.7173100002827
237.0,Kodihalli PS,77.494987999852,12.4356590001252
861.0,Kolala PS,77.309849152736,13.3653069798512
206.0,Kolar Rural PS,78.1369209999873,13.1416651001156
211.0,Kolar Town PS,78.1335160003616,13.1315239997491
869.0,Kolar Women PS,78.1335376050286,13.1328199952886
530.0,Kolhar PS,75.6862534277492,16.4869407384441
562.0,Kollegala Rural PS,77.1125919999562,12.1579919998403
563.0,Kollegala Town PS,77.1094150001112,12.1574049997747
716.0,Kollur PS,74.8135260002853,13.8633549996085
822.0,Konaje PS,74.9154199996671,12.8094969995511
140.0,Konanakunte PS,77.56640799997,12.8839319997207
584.0,Konanur PS,76.0545599996873,12.6290279996277
681.0,Koppa PS,75.3637680001523,13.5511210001179
619.0,Koppa PS,76.9572330004139,12.7076889998692
40.0,Koppal Rural PS,76.1504849998026,15.348638999923
42.0,Koppal Town PS,76.1507120001416,15.3488340004166
880.0,Koppal Women PS,76.1509590040027,15.3485979843193
865.0,Kora PS,77.0615165780437,13.4375669966888
154.0,Koramangala PS,77.6213416671002,12.9412138887662
259.0,Koratagere PS,77.2413650999194,13.5270469997859
724.0,Kota PS,74.7039730000519,13.5282609996582
757.0,Kote PS,75.582763999689,13.9303599998032
129.0,Kothanur PS,77.6464059600349,13.0555134900539
28.0,Kottur PS,76.2269109997217,14.8287199999405
663.0,Kowlande PS,76.7987944436249,12.0328249996388
62.0,Kowthal PS,76.8144297999196,16.0872856002399
443.0,Krishnaraja PS,76.6502959366214,12.2979102314074
476.0,Kudachi PS,74.8545299996688,16.6244499999013
555.0,Kuderu PS,76.9392100000856,12.0457089996651
26.0,Kudligi PS,76.3896460001752,14.9070309997856
238.0,Kudur PS,77.1652650001427,13.1070760002698
683.0,Kuduremukh PS,75.2524469997459,13.2139549999748
